sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window,effect_label
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,16.281407035175878,0.5644610587863175,0.4240647134288687,0.5487204333583076,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,16.58291457286432,0.5627851916666036,0.4200188266076351,0.5483514157093791,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,16.884422110552762,0.560489274963752,0.4154364165261986,0.5474180327553673,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,17.185929648241206,0.5575842279713157,0.41034597450262433,0.5459235054692617,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,17.487437185929647,0.5540809699828487,0.4047759918549757,0.5438710548240501,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,17.788944723618087,0.5499904202919041,0.3987549599013173,0.5412639017927211,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,18.09045226130653,0.5453234981920358,0.3923113699597137,0.5381052673482635,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,18.391959798994975,0.5400911229767968,0.3854737133482281,0.5343983724636656,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,18.693467336683415,0.5343042139397407,0.3782704813849256,0.5301464381119166,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,18.994974874371856,0.5279736903744209,0.3707301653878699,0.5253526852660042,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,19.2964824120603,0.5211104715743913,0.36288125667512505,0.5200203348989167,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,19.597989949748744,0.513725476833204,0.35475224656475585,0.5141526079836438,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,19.899497487437184,0.5058296254444139,0.3463716263748265,0.5077527254931731,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,20.201005025125625,0.4974338367015738,0.3377678874234004,0.5008239084004932,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,20.50251256281407,0.48854902989823695,0.3289695210285425,0.4933693776785928,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,20.804020100502512,0.4791861243279574,0.32000501850831625,0.48539235430046024,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,21.105527638190953,0.46935603928428826,0.3109028711807867,0.4768960592390847,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,21.407035175879393,0.4590696940607824,0.3016915703640174,0.467883713467454,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,21.708542713567837,0.4483380079509945,0.2923996073760729,0.45835853795855674,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,22.01005025125628,0.43717190024847613,0.28305547353501703,0.44832375368538196,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,22.31155778894472,0.42558229024678285,0.2736876601589146,0.4377825816209175,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,22.613065326633162,0.41358009723946687,0.2643246585658292,0.4267382427381523,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,22.914572864321606,0.40117624052008183,0.25499496007382527,0.41519395801007425,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,23.21608040201005,0.3883816393821807,0.24572705600096684,0.40315294840967275,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,23.51758793969849,0.3752072131193184,0.23654943766531816,0.3906184349099361,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,23.81909547738693,0.361663881025047,0.22749054631741095,0.3775936384838524,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,24.120603015075375,0.34776256239292014,0.21844275911097044,0.36408178010441106,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,24.42211055276382,0.3335141765164915,0.20930929071124663,0.35008608074459907,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,24.72361809045226,0.31892964268931445,0.20028462349028067,0.33560976137740667,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,25.0251256281407,0.304019516726025,0.1913253480906844,0.32065615411831777,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,25.326633165829143,0.2887878730286336,0.18238393998008906,0.3052305729319575,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,25.628140703517587,0.2732332029803797,0.17340932985888385,0.2893400389263756,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,25.929648241206028,0.2573538154192736,0.16435033252593947,0.27299162902725554,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,26.23115577889447,0.2411480191833254,0.15515576278012738,0.2561924201602781,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,26.532663316582912,0.22461412311054485,0.14577443542031898,0.23894948925112638,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,26.834170854271356,0.2077504360389426,0.1361551652453853,0.22126991322548167,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,27.135678391959797,0.1905552668065289,0.12624676705419738,0.20316076900902738,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,27.437185929648237,0.17302692425131416,0.11599805564562636,0.18462913352744464,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,27.73869346733668,0.15516371721130762,0.10535784581854356,0.16568208370641613,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,28.040201005025125,0.13696395452452026,0.09427495237182015,0.14632669647162388,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,28.341708542713565,0.11842594502896231,0.08269819010432736,0.1265700487487505,,2014-2024,Shot Distance
