player,season_window,attempts,mean_sdi,actual_rate,expected_rate,residual,sport,position_group
Paul Cotter,2014-2024,417,23.125890203984394,0.09112709832134293,0.08495419431654676,0.00617290400479617,NHL,C
Dwight King,2014-2024,414,24.190009942686054,0.07004830917874397,0.07912806263285022,-0.009079753454106249,NHL,W
Darren Raddysh,2014-2024,413,30.209380252659283,0.03389830508474576,0.029014145520581104,0.0048841595641646585,NHL,D
Oliver Kylington,2014-2024,412,28.93811918895318,0.04611650485436893,0.031077373786407757,0.015039131067961176,NHL,D
Caleb Jones,2014-2024,411,29.055755556054834,0.0340632603406326,0.0358431020437956,-0.0017798417031629973,NHL,D
Dryden Hunt,2014-2024,411,25.526416569995565,0.043795620437956206,0.07034228523114355,-0.026546664793187347,NHL,W
Nick Shore,2014-2024,411,24.129366009917344,0.0364963503649635,0.07103806661800485,-0.03454171625304135,NHL,C
Tommy Novak,2014-2024,410,23.17253212922393,0.1073170731707317,0.08325618460975609,0.024060888560975616,NHL,C
Will Cuylle,2014-2024,409,23.62290481634598,0.08557457212713937,0.0939755011002445,-0.008400928973105126,NHL,W
Mark Barberio,2014-2024,409,29.60820442264755,0.022004889975550123,0.034335072396088004,-0.01233018242053788,NHL,D
Carl Gunnarsson,2014-2024,400,28.675309862424925,0.04,0.029738245474999984,0.010261754525000017,NHL,D
Logan Stanley,2014-2024,400,31.836216105506146,0.0175,0.021415947749999987,-0.003915947749999985,NHL,D
Nicholas Robertson,2014-2024,398,26.445618681675445,0.08542713567839195,0.061782629924623106,0.02364450575376885,NHL,W
Josh Jooris,2014-2024,397,23.241577122836535,0.05793450881612091,0.06741101380352645,-0.009476504987405536,NHL,W
Stephen Johns,2014-2024,394,30.79234379942366,0.03807106598984772,0.02393555868020303,0.01413550730964469,NHL,D
Ty Dellandrea,2014-2024,394,23.976732961757712,0.048223350253807105,0.07738175403553299,-0.029158403781725885,NHL,C
Brock Faber,2014-2024,392,29.58039428605002,0.04591836734693878,0.04020736637755101,0.005711000969387765,NHL,D
Mathieu Olivier,2014-2024,391,24.409630414905457,0.08184143222506395,0.08388149953964194,-0.002040067314577995,NHL,W
Justin Danforth,2014-2024,390,23.648794634506068,0.07948717948717948,0.09694749676923076,-0.017460317282051274,NHL,W
Logan Shaw,2014-2024,390,24.990534504387593,0.041025641025641026,0.06847089525641024,-0.02744525423076922,NHL,W
Luke Hughes,2014-2024,388,28.443913184830482,0.04381443298969072,0.0416618656185567,0.0021525673711340204,NHL,D
Ridly Greig,2014-2024,388,23.264565477657186,0.07474226804123711,0.0959951836340206,-0.021252915592783486,NHL,C
Tim Sttzle,2014-2024,387,22.943203441041316,0.11627906976744186,0.09721542736434106,0.019063642403100794,NHL,W
Marcus Sorensen,2014-2024,387,20.75240722352514,0.09043927648578812,0.08808314785529715,0.002356128630490964,NHL,W
Derrick Pouliot,2014-2024,386,28.957428043158625,0.02072538860103627,0.031343892253885994,-0.010618503652849724,NHL,D
Alexey Toropchenko,2014-2024,386,23.20989177469674,0.07772020725388601,0.09068836787564766,-0.012968160621761649,NHL,W
Connor Dewar,2014-2024,386,24.25859863711955,0.05958549222797927,0.0777388966062176,-0.018153404378238334,NHL,C
Rene Bourque,2014-2024,385,25.056600880497747,0.05194805194805195,0.06433187467532465,-0.012383822727272703,NHL,W
Sammy Blais,2014-2024,384,22.151641098001267,0.078125,0.07794131942708331,0.00018368057291669182,NHL,W
David Desharnais,2014-2024,382,22.841166554599674,0.10209424083769633,0.09624668942408374,0.005847551413612595,NHL,C
Luca Sbisa,2014-2024,382,29.63996891148945,0.031413612565445025,0.027729115104712022,0.003684497460733002,NHL,D
Brett Leason,2014-2024,382,25.430760277000456,0.06544502617801047,0.06581733138743454,-0.00037230520942406475,NHL,W
Dennis Seidenberg,2014-2024,380,29.97491132755285,0.02368421052631579,0.02400308381578946,-0.000318873289473668,NHL,D
Matt Hendricks,2014-2024,380,25.78192686652578,0.05789473684210526,0.06326603718421052,-0.005371300342105256,NHL,C
Dylan Samberg,2014-2024,379,31.762479213430073,0.023746701846965697,0.02276511825857519,0.0009815835883905076,NHL,D
John Hayden,2014-2024,379,23.77481996371674,0.047493403693931395,0.06794793949868072,-0.020454535804749326,NHL,C
Michael Kesselring,2014-2024,378,30.991159031368785,0.031746031746031744,0.027784629629629614,0.00396140211640213,NHL,D
Lauri Korpikoski,2014-2024,378,22.815093958829653,0.06349206349206349,0.08663497182539681,-0.023142908333333323,NHL,W
Connor Carrick,2014-2024,375,29.41792554334523,0.032,0.03450866351999998,-0.002508663519999982,NHL,D
Nick Perbix,2014-2024,374,30.144371690405684,0.034759358288770054,0.03140468387700534,0.0033546744117647145,NHL,D
Austin Wagner,2014-2024,374,23.14103406461001,0.058823529411764705,0.0753479759893048,-0.016524446577540097,NHL,W
Jake Middleton,2014-2024,373,30.195851755568608,0.045576407506702415,0.039542342546916874,0.006034064959785541,NHL,D
Jack McBain,2014-2024,373,22.614165966669457,0.0938337801608579,0.09861064892761393,-0.004776868766756023,NHL,C
Zack MacEwen,2014-2024,373,24.788905175040366,0.045576407506702415,0.06816705249329758,-0.02259064498659516,NHL,C
Lance Bouma,2014-2024,371,22.52530557564259,0.0646900269541779,0.08963950743935309,-0.024949480485175188,NHL,W
Jack Skille,2014-2024,370,25.812650121356096,0.051351351351351354,0.05724515381081081,-0.005893802459459453,NHL,W
Dominik Kahun,2014-2024,366,22.943398692071543,0.09289617486338798,0.07369989163934423,0.01919628322404375,NHL,C
Simon Benoit,2014-2024,365,31.56486214674515,0.01643835616438356,0.02565274145205479,-0.00921438528767123,NHL,D
Matt Coronato,2014-2024,364,24.69346745261956,0.07417582417582418,0.0716448893131868,0.0025309348626373768,NHL,W
Nils Lundkvist,2014-2024,363,31.00882873081175,0.024793388429752067,0.025498242341597786,-0.0007048539118457188,NHL,D
Lucas Wallmark,2014-2024,363,24.910615951056457,0.06611570247933884,0.08349719672176306,-0.017381494242424217,NHL,C
John Mitchell,2014-2024,360,22.822331789262332,0.06666666666666667,0.07840352366666664,-0.011736856999999976,NHL,C
A.J. Greer,2014-2024,359,24.1657171741026,0.0584958217270195,0.09039016030640666,-0.031894338579387164,NHL,W
Dakota Joshua,2014-2024,358,20.35318272410988,0.12290502793296089,0.12667923564245812,-0.0037742077094972265,NHL,C
Cole Smith,2014-2024,358,23.18442074836689,0.04748603351955307,0.09894455337988826,-0.05145851986033519,NHL,W
Dan Boyle,2014-2024,356,26.70057107608521,0.05898876404494382,0.04899749898876402,0.009991265056179796,NHL,D
