sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,343.7185929648241,-0.0007179736580016395,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,340.1005025125628,-0.0010747307551447274,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,336.4824120603015,-0.001431487852288707,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,332.8643216080402,-0.001788244949432298,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,329.2462311557789,-0.002145002046575674,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,325.6281407035176,-0.002501759143718963,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,322.01005025125625,-0.0028585162408631473,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,318.39195979899495,-0.0032152733380059577,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,314.77386934673365,-0.003572030435149403,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,311.15577889447235,-0.0039287875322928,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,307.53768844221105,-0.0042855446294366405,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,303.91959798994975,-0.004642301726580301,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,300.30150753768845,-0.004999058823723191,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,296.6834170854271,-0.005355815920867164,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,293.0653266331658,-0.005712573018010505,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,289.4472361809045,-0.006069330115154401,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,285.8291457286432,-0.006426087212297742,,,351.0,2014-2024
