x_value,fitted_effect,lower_ci,upper_ci,sport,effect_label,season_window
32.26130653266331,-0.15036743001467168,-0.1560141447925939,-0.13268277974893297,NBA,Shot Distance,2014-2024
32.562814070351756,-0.1726715729206637,-0.1799264464259987,-0.15380868573846848,NBA,Shot Distance,2014-2024
32.8643216080402,-0.1951615850605074,-0.20425945484767496,-0.1753483913661495,NBA,Shot Distance,2014-2024
33.16582914572864,-0.2178308327225439,-0.22901802509845826,-0.19611789286700218,NBA,Shot Distance,2014-2024
33.46733668341708,-0.24067268219511273,-0.25420701221918857,-0.21707711043690733,NBA,Shot Distance,2014-2024
33.768844221105525,-0.26368049976655505,-0.27983127125070195,-0.23785085109607004,NBA,Shot Distance,2014-2024
34.07035175879397,-0.2868476517252102,-0.3061488669510108,-0.25877532248175955,NBA,Shot Distance,2014-2024
34.37185929648241,-0.31016750435941887,-0.333436770581017,-0.2798453294580911,NBA,Shot Distance,2014-2024
34.67336683417085,-0.3336334239575208,-0.36131199253322294,-0.3010556768891784,NBA,Shot Distance,2014-2024
34.97487437185929,-0.3572387768078574,-0.3897851967352817,-0.32240116963913856,NBA,Shot Distance,2014-2024
35.27638190954774,-0.38097692919876847,-0.4188670471148416,-0.3438766125720852,NBA,Shot Distance,2014-2024
35.577889447236174,-0.4048412474185935,-0.4485682075995553,-0.3654768105521336,NBA,Shot Distance,2014-2024
35.87939698492462,-0.4288250977556737,-0.48153889413877493,-0.38719656844339945,NBA,Shot Distance,2014-2024
36.18090452261306,-0.45292184649834943,-0.5157516052729122,-0.40903069110999746,NBA,Shot Distance,2014-2024
36.482412060301506,-0.47712485993496123,-0.5510337806325358,-0.43097398341604143,NBA,Shot Distance,2014-2024
36.78391959798995,-0.5014275043538484,-0.5874092267049906,-0.45302125022564815,NBA,Shot Distance,2014-2024
37.08542713567839,-0.5258231460433508,-0.6248963618485704,-0.475167296402931,NBA,Shot Distance,2014-2024
37.38693467336683,-0.5503050688680698,-0.6635122725074618,-0.4974068553710758,NBA,Shot Distance,2014-2024
37.688442211055275,-0.5748616949986257,-0.7032415264998094,-0.5197304466709792,NBA,Shot Distance,2014-2024
37.98994974874371,-0.599473958734707,-0.7440186071925656,-0.5421220997174934,NBA,Shot Distance,2014-2024
38.291457286432156,-0.6241221558073519,-0.7857737267305025,-0.5645652904449089,NBA,Shot Distance,2014-2024
38.5929648241206,-0.6487865819475979,-0.8284370972583938,-0.5870434947875144,NBA,Shot Distance,2014-2024
38.89447236180904,-0.6734475328864827,-0.8719389309210106,-0.6095401886795989,NBA,Shot Distance,2014-2024
39.19597989949749,-0.6980853043550431,-0.9167543863266726,-0.6320388480554516,NBA,Shot Distance,2014-2024
39.497487437185924,-0.722680192084317,-0.9629690320533938,-0.6545229488493601,NBA,Shot Distance,2014-2024
39.79899497487437,-0.7472124918053428,-1.0098958968541145,-0.6769759669956158,NBA,Shot Distance,2014-2024
40.10050251256281,-0.7716624992491578,-1.0574612589333723,-0.6993813784285073,NBA,Shot Distance,2014-2024
40.40201005025125,-0.796010510146799,-1.1055913964957007,-0.7217226590823222,NBA,Shot Distance,2014-2024
40.70351758793969,-0.820236820229305,-1.1542125877456422,-0.7439832848913509,NBA,Shot Distance,2014-2024
41.00502512562814,-0.8443217252277132,-1.2032511108877313,-0.7661467317898826,NBA,Shot Distance,2014-2024
41.30653266331658,-0.8682455208730605,-1.252633244126505,-0.7881964757122059,NBA,Shot Distance,2014-2024
41.608040201005025,-0.8919885028963858,-1.302285265666501,-0.8101159925926102,NBA,Shot Distance,2014-2024
41.90954773869346,-0.9155309670287252,-1.3521334537122547,-0.8318887583653838,NBA,Shot Distance,2014-2024
42.211055276381906,-0.9388532090011176,-1.402104086468306,-0.8534982489648169,NBA,Shot Distance,2014-2024
42.51256281407035,-0.9619355245446003,-1.4521234421391913,-0.8749279403251982,NBA,Shot Distance,2014-2024
42.81407035175879,-0.98475820939021,-1.502117798929446,-0.8961613083808162,NBA,Shot Distance,2014-2024
