player,avg_sdi,avg_xG,actual_goal_pct,attempts,residual
Brett Pesce,0.4644900928102045,0.030845306286990497,0.026242322724734785,1791,-0.004602983562255712
Paul LaDue,0.46434258041224286,0.02676322354545453,0.05454545454545454,110,0.02778223100000001
Brady Skjei,0.464339667468546,0.03416552691322901,0.04030346135609293,2109,0.006137934442863924
Niklas Kronwall,0.4643296191190796,0.03724011295585412,0.04030710172744722,521,0.0030669887715931016
Brendan Smith,0.46431690233629275,0.04047285412451361,0.033073929961089495,1028,-0.007398924163424116
Jeremy Lauzon,0.4642434017409354,0.02996032957089551,0.026119402985074626,536,-0.003840926585820883
Kris Letang,0.4641726045728087,0.038257764196023704,0.044994768050226716,2867,0.006737003854203012
Ben Hutton,0.46409247744977217,0.029282225143884878,0.02068345323741007,1112,-0.008598771906474807
Andy Greene,0.46404020330187323,0.02884020402464064,0.02566735112936345,974,-0.003172852895277193
Josh Morrissey,0.4640326431248721,0.03790287526503566,0.04383282364933741,1962,0.0059299483843017475
Christopher Tanev,0.463961418946208,0.02823429470588234,0.034055727554179564,646,0.0058214328482972255
Yohann Auvitu,0.4639487404001401,0.02877873326666665,0.03333333333333333,150,0.0045546000666666815
Tyson Barrie,0.4639138610037303,0.03816528469335603,0.041737649063032366,2348,0.0035723643696763327
Slater Koekkoek,0.46389083056085134,0.030923377370129852,0.02922077922077922,308,-0.0017025981493506322
Brandon Montour,0.46373666090260895,0.04079624002169196,0.04121475054229935,2305,0.0004185105206073944
Nate Schmidt,0.4635574552678063,0.03529518198067631,0.036231884057971016,1656,0.000936702077294703
Jordan Oesterle,0.4635434729969221,0.030795381920980913,0.0326975476839237,734,0.0019021657629427896
Conor Timmins,0.46352280066718343,0.02913574868312756,0.024691358024691357,243,-0.004444390658436204
Dougie Hamilton,0.46347840476631236,0.03714817172661869,0.043764988009592325,3336,0.006616816282973635
Jake Sanderson,0.4633766335329882,0.03408434288275861,0.03586206896551724,725,0.0017777260827586266
John Moore,0.4633601733347465,0.03187517814064361,0.03694874851013111,839,0.005073570369487496
Justin Holl,0.4632054493259252,0.03268394612716762,0.025048169556840076,519,-0.007635776570327546
Anton Stralman,0.4628348826734613,0.039485829341117586,0.040033361134278564,1199,0.0005475317931609783
Kevin Shattenkirk,0.4627027312657818,0.03399076385911178,0.03879530372639101,1959,0.004804539867279231
Derrick Pouliot,0.46265940283896856,0.031343892253885994,0.02072538860103627,386,-0.010618503652849724
Connor Clifton,0.4625841227205939,0.03223405753424656,0.0289193302891933,657,-0.003314727245053259
Seth Jones,0.4625088566410154,0.03580836195494462,0.038946162657502864,2619,0.003137800702558244
Thomas Hickey,0.46243914226314886,0.03260187413153455,0.03035413153456998,593,-0.0022477425969645685
Mike Green,0.46241496313884384,0.03745781036931817,0.045454545454545456,1056,0.007996735085227288
Kyle Capobianco,0.46214120412045445,0.031674656226415084,0.04716981132075472,106,0.015495155094339637
Carson Soucy,0.46194024045567295,0.029020878617363334,0.04662379421221865,622,0.017602915594855315
Timothy Liljegren,0.4619175612198864,0.03313181335999999,0.04,500,0.00686818664000001
MacKenzie Weegar,0.4619075237464288,0.03511700921341069,0.03868471953578337,1551,0.003567710322372679
Samuel Girard,0.46174684325436777,0.02880011497005987,0.03165098374679213,1169,0.002850868776732258
Thomas Chabot,0.4616701245568174,0.037696792470238084,0.04285714285714286,1680,0.005160350386904773
Jamie Oleksiak,0.46146485863997894,0.03497934855357141,0.04196428571428571,1120,0.0069849371607143
Paul Postma,0.46146442653462294,0.03545076654255317,0.026595744680851064,188,-0.008855021861702107
Brian Strait,0.46138523921608526,0.02655483625766869,0.018404907975460124,163,-0.008149928282208566
Tony DeAngelo,0.4613348582934934,0.03498872603806227,0.045847750865051905,1156,0.010859024826989631
Niko Mikkola,0.46102234267016096,0.0324430329752066,0.03140495867768595,605,-0.001038074297520647
Juuso Riikola,0.46099673526520596,0.03820076166666666,0.023809523809523808,126,-0.014391237857142851
Cal Foote,0.46082882827503024,0.028234961624365475,0.02030456852791878,197,-0.007930393096446695
Tyler Myers,0.46079112328752286,0.03548702849397589,0.03450164293537788,1826,-0.0009853855585980134
Jacob Bryson,0.46066483338164527,0.028522596521739118,0.021739130434782608,184,-0.00678346608695651
Carlo Colaiacovo,0.4605611630065544,0.03644232747826086,0.02608695652173913,115,-0.010355370956521729
John Marino,0.4603556347830375,0.04095689137323943,0.03345070422535211,568,-0.007506187147887318
Moritz Seider,0.4601834732741739,0.03407459607142856,0.03236607142857143,896,-0.0017085246428571316
Connor Carrick,0.46015108480373784,0.03450866351999998,0.032,375,-0.002508663519999982
Carl Gunnarsson,0.46006346010912325,0.029738245474999984,0.04,400,0.010261754525000017
Jake McCabe,0.45996807623516406,0.032116257667984184,0.03458498023715415,1012,0.0024687225691699677
Mario Ferraro,0.45973175857722715,0.03532800748447204,0.026397515527950312,644,-0.008930491956521729
Andrej Sustr,0.4596968409547915,0.027996855607064004,0.026490066225165563,453,-0.0015067893818984414
Nikita Tryamkin,0.45964022817363126,0.03276451338461537,0.023076923076923078,130,-0.009687590307692291
Oliver Kylington,0.4596107877703533,0.03107737378640776,0.04611650485436893,412,0.015039131067961172
Zach Redmond,0.4595763181711381,0.03481755632432431,0.03783783783783784,185,0.00302028151351353
Kris Russell,0.459562495659995,0.033131858045292,0.023837902264600714,839,-0.009293955780691286
Christian Djoos,0.4595198142719734,0.032931601155555545,0.03111111111111111,225,-0.0018204900444444352
Damon Severson,0.4594218812228215,0.04023408597844582,0.041406693136698806,1763,0.0011726071582529862
Michal Jordan,0.45938571440824966,0.040945736039603955,0.0297029702970297,101,-0.011242765742574254
Mike Matheson,0.4592615796301855,0.03540900598233994,0.041390728476821195,1812,0.005981722494481256
Quinn Hughes,0.459153936053184,0.03200356358778625,0.04233171408743928,1441,0.010328150499653029
Dustin Byfuglien,0.45914020746640466,0.045149294333756335,0.04378172588832487,1576,-0.0013675684454314621
Christian Wolanin,0.45896226979264215,0.03421191478632477,0.05128205128205128,117,0.017070136495726508
John Gilmour,0.45890924588594023,0.032760797407407394,0.018518518518518517,108,-0.014242278888888876
Victor Hedman,0.4587764251052816,0.04006923890756301,0.047522457258765576,3451,0.007453218351202565
Jakob Chychrun,0.45872518042095206,0.04033872886374578,0.04814636494944632,2077,0.007807636085700537
Jamie Drysdale,0.4584571480351853,0.032352923185840696,0.03761061946902655,452,0.005257696283185856
Taylor Chorney,0.45821449996811786,0.02988644136752135,0.02564102564102564,117,-0.00424541572649571
Caleb Jones,0.45818467991433226,0.03584310204379561,0.0340632603406326,411,-0.0017798417031630043
Pierre-Olivier Joseph,0.45817275181643774,0.024055726115107902,0.02877697841726619,278,0.004721252302158287
Justin Schultz,0.4581249679643365,0.03833976112499998,0.03875,1600,0.00041023887500001716
Scott Harrington,0.4581196752512322,0.02958698393292682,0.03353658536585366,328,0.003949601432926841
Oliver Ekman-Larsson,0.45809232562484026,0.036350943620820655,0.0459726443768997,2632,0.009621700756079044
Radim Simek,0.4580881478080341,0.044916408697478975,0.029411764705882353,238,-0.015504643991596623
Brendan Guhle,0.4580477764404626,0.0283081269387755,0.027210884353741496,147,-0.0010972425850340056
Lane Hutson,0.45790819596899535,0.037985875645161274,0.03225806451612903,186,-0.0057278111290322425
Martin Fehervary,0.45790157839928547,0.03851955843881855,0.05063291139240506,474,0.01211335295358651
Zach Whitecloud,0.45782800926146167,0.031086497563291127,0.04113924050632911,632,0.010052742943037984
Dan Boyle,0.45780651778386017,0.04899749898876402,0.05898876404494382,356,0.009991265056179796
Nick Leddy,0.45773317579563116,0.03237885006606605,0.036036036036036036,1665,0.0036571859699699866
Rasmus Dahlin,0.45771081403709685,0.04369052015634771,0.05190744215134459,1599,0.008216921994996879
Daniil Miromanov,0.45761579770634464,0.03167552882653061,0.03571428571428571,196,0.004038756887755103
Dennis Cholowski,0.4574873612525616,0.038055369626865655,0.048507462686567165,268,0.01045209305970151
Travis Dermott,0.4574831659124841,0.03141794378277152,0.033707865168539325,534,0.002289921385767807
Brian Dumoulin,0.45746986381368693,0.030630510669745946,0.024634334103156273,1299,-0.005996176566589673
Jani Hakanp,0.4573286019236528,0.026146012018348607,0.027522935779816515,109,0.0013769237614679082
Mason Lohrei,0.45729488017448466,0.03931709587234041,0.0425531914893617,235,0.0032360956170212896
Ivan Provorov,0.4572206525873195,0.038197580437464934,0.0443073471676949,1783,0.006109766730229962
Darnell Nurse,0.45721228494877525,0.033810328480429766,0.03376822716807368,2606,-4.210131235608816e-05
Scott Perunovich,0.4571979666177213,0.025834389108910883,0.019801980198019802,101,-0.006032408910891081
Mark Pysyk,0.45700107419464464,0.03969349970930231,0.0377906976744186,688,-0.001902802034883709
Jake Middleton,0.45663139265741753,0.03954234254691688,0.045576407506702415,373,0.0060340649597855345
Mikhail Sergachev,0.45644525057766067,0.0345477899587264,0.04245283018867924,1696,0.007905040229952844
Josh Manson,0.45636083271308175,0.034875622238349877,0.03514132925897632,1309,0.00026570702062644197
Trevor Daley,0.45631088768124123,0.0406228158343634,0.049443757725587144,809,0.008820941891223746
Olen Zellweger,0.45630002965821925,0.030653037490196065,0.03529411764705882,255,0.004641080156862758
Mattias Samuelsson,0.45619586251867955,0.031237287749196128,0.022508038585209004,311,-0.008729249163987124
Sean Walker,0.4561101556981175,0.03555604324612402,0.03294573643410853,1032,-0.0026103068120154893
Hampus Lindholm,0.4560406988280222,0.03829011687429853,0.04040404040404041,1782,0.002113923529741879
Braden Schneider,0.45595630534947607,0.027974764639830497,0.04025423728813559,472,0.012279472648305093
Ryan McDonagh,0.4558754723643419,0.03548913329770176,0.03260288615713522,1871,-0.002886247140566539
Lucas Carlsson,0.4553700041052409,0.032234162616822416,0.037383177570093455,107,0.005149014953271039
Matt Carle,0.4552637750063782,0.03450142330275228,0.027522935779816515,218,-0.006978487522935763
Juuso Valimaki,0.45477030608437463,0.03547908245202558,0.023454157782515993,469,-0.012024924669509586
Ryan Murray,0.4546997926886979,0.03707129399209485,0.023715415019762844,506,-0.013355878972332005
Brock Faber,0.454517282892337,0.04020736637755101,0.04591836734693878,392,0.005711000969387765
Luke Hughes,0.4543897073016849,0.04166186561855669,0.04381443298969072,388,0.0021525673711340274
Robert Bortuzzo,0.45432594579861835,0.03155467828776977,0.02877697841726619,695,-0.0027776998705035805
TJ Brodie,0.454308007840875,0.03969309933693137,0.04240555127216654,1297,0.0027124519352351717
Kevin Klein,0.454248186367694,0.03923375563467491,0.06501547987616099,323,0.02578172424148608
Wyatt Kaiser,0.4540146899174409,0.027513318920863297,0.02877697841726619,139,0.0012636594964028913
Marc Del Gaizo,0.4540116731872073,0.033840404913793094,0.017241379310344827,116,-0.016599025603448267
Marc Staal,0.4539238271950521,0.03620862987951806,0.02710843373493976,996,-0.009100196144578302
Kaiden Guhle,0.4539169141362659,0.03312204440624999,0.05,320,0.016877955593750014
Tobias Bjornfot,0.453835670862266,0.03006259769736841,0.006578947368421052,152,-0.023483650328947357
Morgan Rielly,0.45381346263415834,0.03349378840778097,0.035662824207492796,2776,0.0021690357997118243
Kaedan Korczak,0.4537820484550206,0.022289536666666655,0.008130081300813009,123,-0.014159455365853646
Nick Blankenburg,0.45371731633023765,0.04513660092105262,0.043859649122807015,228,-0.001276951798245607
Mark Friedman,0.45341674496071943,0.03976917392156862,0.032679738562091505,153,-0.007089435359477113
Simon Nemec,0.4534072881693649,0.041245048036809805,0.03680981595092025,163,-0.004435232085889557
Markus Nutivaara,0.4532643547612664,0.033328061759999986,0.036,500,0.0026719382400000116
Devon Toews,0.45325051180769366,0.03807009822972972,0.05,1480,0.011929901770270285
Simon Edvinsson,0.45313966051294474,0.04422914865030674,0.06134969325153374,163,0.017120544601227
Calle Rosen,0.4529016880272126,0.02961260174698794,0.06626506024096386,166,0.03665245849397592
Dysin Mayo,0.4528859156486784,0.02719138728813559,0.03389830508474576,118,0.006706917796610173
Vladislav Gavrikov,0.4527484457770819,0.04137054996277915,0.03722084367245657,806,-0.0041497062903225745
Shea Theodore,0.4526684627256583,0.03776180265070542,0.04061564771269773,2339,0.0028538450619923147
Vince Dunn,0.45259217242623795,0.03805621835671342,0.052104208416833664,1497,0.014047990060120245
Johnathan Kovacevic,0.4524803198809004,0.0336003083569405,0.028328611898016998,353,-0.005271696458923503
K'Andre Miller,0.45242820149842744,0.036735438258642755,0.0499359795134443,781,0.013200541254801544
Justin Barron,0.45239461114188056,0.03819991599250935,0.06741573033707865,267,0.029215814344569296
Esa Lindell,0.4518782208237471,0.03767964735423197,0.03761755485893417,1595,-6.209249529779554e-05
Will Butcher,0.4518382338160325,0.032115041688311675,0.03153988868274583,539,-0.0005751530055658483
Jacob Middleton,0.45172594865946214,0.04855051826666666,0.03333333333333333,150,-0.015217184933333329
Ty Smith,0.4515116604872928,0.03362195397003744,0.033707865168539325,267,8.591119850188261e-05
Jake Bean,0.4514916334755518,0.033510609258474565,0.03389830508474576,472,0.0003876958262711977
Cam Fowler,0.4514283572674291,0.03998567453573437,0.050647158131682614,1777,0.010661483595948242
Dean Kukan,0.4512597323282083,0.030996723903508754,0.02631578947368421,228,-0.004680934429824545
Sean Durzi,0.4509962950481293,0.0413165556198347,0.04462809917355372,605,0.003311543553719015
Jordan Harris,0.4503038781125183,0.032419181999999984,0.046153846153846156,195,0.013734664153846173
Miro Heiskanen,0.4490469852385271,0.04434391045826513,0.041462084015275506,1833,-0.002881826442989621
Rasmus Sandin,0.44895739232963633,0.035965539080234823,0.0410958904109589,511,0.005130351330724078
Ryan Lindgren,0.4486629848422748,0.03455670091757387,0.026438569206842923,643,-0.008118131710730944
Charlie McAvoy,0.44822852425635407,0.042100192618231655,0.045236463331048665,1459,0.0031362707128170103
Travis Sanheim,0.4476650504203109,0.045046628574660616,0.04147812971342383,1326,-0.0035684988612367866
Uvis Balinskis,0.4474304110389184,0.032957292514970045,0.03592814371257485,167,0.002970851197604804
Alexandre Carrier,0.4473017682894063,0.037662162927272716,0.02727272727272727,550,-0.010389435654545445
Kurtis MacDermid,0.44659072684976264,0.0409366789353612,0.04182509505703422,263,0.0008884161216730149
Zach Werenski,0.44633917902113746,0.04290155934306568,0.0502361528553027,2329,0.007334593512237024
John Klingberg,0.44597989227236073,0.038710867737333975,0.04525332021642892,2033,0.006542452479094948
Martin Frk,0.44518672697375294,0.06627053042801556,0.07782101167315175,257,0.01155048124513619
Jackson LaCombe,0.4449626523947088,0.049533429446494456,0.05904059040590406,271,0.009507160959409601
Pavel Mintyukov,0.44349296206435357,0.05274756542222221,0.04,225,-0.012747565422222211
Maxime Lajoie,0.4423692310739818,0.041178603880597006,0.05223880597014925,134,0.011060202089552246
Cam York,0.4402448658262627,0.04289124533180777,0.043478260869565216,437,0.000587015537757446
Adam Boqvist,0.43998267510962014,0.041300923546255495,0.05947136563876652,454,0.01817044209251102
Teemu Pulkkinen,0.43988213444422136,0.06709973296296295,0.06018518518518518,216,-0.006914547777777773
Shawn Thornton,0.43981489964167797,0.0477181197156398,0.018957345971563982,211,-0.028760773744075818
Adam Fox,0.43926863327973603,0.04674188819199999,0.0544,1250,0.007658111808000009
Victor Mete,0.43919856474106117,0.04243314071207429,0.015479876160990712,323,-0.02695326455108358
Zac Jones,0.4387635637340417,0.029171602021276586,0.02127659574468085,188,-0.007895006276595735
Owen Power,0.43868739408825996,0.044046081231060595,0.03598484848484849,528,-0.008061232746212108
Bowen Byram,0.43715599306634423,0.05122534211132436,0.05758157389635317,521,0.00635623178502881
J.J. Moser,0.4371258399239152,0.0397521820289855,0.03768115942028986,345,-0.0020710226086956413
Thomas Harley,0.4370871529422748,0.03781244470137824,0.05666156202143951,653,0.018849117320061268
Cale Makar,0.43665595508766764,0.047097879401107184,0.06945143432310015,1987,0.022353554921992966
Mason Shaw,0.4346798788221453,0.057085614183006526,0.05228758169934641,153,-0.00479803248366012
Mike Hoffman,0.4338228270751782,0.06735717333586624,0.08966565349544073,2632,0.022308480159574484
Radim Vrbata,0.43378633296884095,0.06287838338664156,0.0658513640639699,1063,0.0029729806773283324
Brad Richards,0.4328685825364228,0.05418596215053762,0.04659498207885305,558,-0.007590980071684572
Jason Pominville,0.4319758687210836,0.06350578781446539,0.06367924528301887,1272,0.00017345746855347566
Jacob MacDonald,0.4314982849312624,0.049879526702898545,0.036231884057971016,276,-0.01364764264492753
Patrik Laine,0.4311367524964572,0.0689475648595259,0.10184372256365233,2278,0.03289615770412643
Luke Witkowski,0.43059446891154457,0.05145779169811319,0.018867924528301886,106,-0.0325898671698113
Alex Ovechkin,0.4292108999161565,0.07573529472759856,0.0931899641577061,5580,0.01745466943010754
Olli Jokinen,0.42873506691671703,0.053350281148648634,0.02702702702702703,148,-0.026323254121621606
Tomas Kopecky,0.42868082435091887,0.06040433083333331,0.013888888888888888,144,-0.04651544194444442
Alexander Semin,0.4266799514090587,0.059507708012048174,0.04216867469879518,166,-0.017339033313252997
Dylan Guenther,0.4266396633548069,0.07472371915951971,0.08747855917667238,583,0.012754840017152672
Derek MacKenzie,0.42563348263232176,0.07671629287912086,0.04395604395604396,455,-0.032760248923076905
Artemi Panarin,0.42543504606906657,0.06747283953686775,0.09841560024375381,3282,0.030942760706886063
Jack Eichel,0.42521117092379634,0.06991443162020333,0.08133814365365694,3049,0.011423712033453604
Claude Giroux,0.42404103890699474,0.06885282182760855,0.08165910563836681,3086,0.012806283810758268
Jakub Voracek,0.4240298588463668,0.07137376371885283,0.05923836389280677,2127,-0.012135399826046063
David Pastrnak,0.423173155095212,0.07421793319816722,0.09782359679266896,4365,0.02360566359450174
Brandon Bollig,0.4229918125691596,0.04052583893048126,0.026737967914438502,187,-0.013787871016042761
Nikolaj Ehlers,0.42291862565583854,0.06690065353084697,0.08121296619031021,2869,0.014312312659463242
Tyler Kennedy,0.4228787264700305,0.04481096975845409,0.043478260869565216,207,-0.0013327088888888741
Victor Olofsson,0.4221178682313365,0.07477989582347588,0.09463148316651501,1099,0.01985158734303913
Cutter Gauthier,0.4221040371017669,0.05885671760517798,0.06472491909385113,309,0.005868201488673147
Nikita Gusev,0.4215980862339146,0.06944973133779264,0.056856187290969896,299,-0.012593544046822745
Brandon Pirri,0.42122822308536156,0.06960885120226308,0.08203677510608204,707,0.012427923903818958
Tomas Plekanec,0.42101356902203346,0.06792316750493095,0.0601577909270217,1014,-0.007765376577909253
Ryan Getzlaf,0.4207972925977826,0.06154622858707556,0.06078860898138007,1826,-0.0007576196056954948
Dave Bolland,0.4204746777811331,0.07814004354166665,0.04861111111111111,144,-0.029528932430555536
Marcel Goc,0.41992614400437034,0.0537037553097345,0.02654867256637168,113,-0.02715508274336282
Yegor Chinakhov,0.4198556841078817,0.05743018151821861,0.06882591093117409,494,0.011395729412955476
Andreas Martinsen,0.4193366185987606,0.05487598425438595,0.039473684210526314,228,-0.015402300043859639
Ilya Kovalchuk,0.4190310364557953,0.07513883894586892,0.07407407407407407,351,-0.0010647648717948544
Will Smith,0.41898004311190246,0.0717020018181818,0.0962566844919786,187,0.024554682673796804
Max Willman,0.41883678918535394,0.05806998675675675,0.06306306306306306,111,0.004993076306306306
Patrick Kane,0.4187747999664598,0.06690801760729613,0.08851931330472103,3728,0.021611295697424898
Cody Hodgson,0.41873488934501096,0.06630350616858235,0.03065134099616858,261,-0.03565216517241378
Nathan Gerbe,0.41867646948240184,0.0566067734969325,0.03680981595092025,489,-0.019796957546012253
Patrick Sharp,0.41847718085202973,0.06295834744531932,0.05511811023622047,1143,-0.00784023720909885
Jarome Iginla,0.4183046977552633,0.07758731894964027,0.09352517985611511,695,0.015937860906474838
Brian Gionta,0.4182272022032935,0.07178836805022155,0.0620384047267356,677,-0.009749963323485954
Pontus Aberg,0.4180649284237674,0.06045451371710525,0.0625,304,0.0020454862828947484
Kyle Turris,0.41796938012469537,0.07044388538629737,0.07653061224489796,1372,0.006086726858600594
Mika Zibanejad,0.4177976486586752,0.0784296906965174,0.09043020193151888,3417,0.012000511235001482
Cole Caufield,0.41765473468172204,0.07300561602112675,0.0880281690140845,1420,0.015022552992957752
Mikhail Maltsev,0.41740788257891315,0.07082986818965517,0.05172413793103448,116,-0.01910573025862069
Michael Cammalleri,0.41726730101439163,0.08019343125894132,0.08297567954220315,699,0.0027822482832618317
Macklin Celebrini,0.4172361242917255,0.06520153492917846,0.0708215297450425,353,0.005619994815864032
Daniel Sprong,0.41722664570839596,0.05623058917030567,0.07598253275109171,1145,0.01975194358078604
Kent Johnson,0.417172451948841,0.0723418298198198,0.10135135135135136,444,0.02900952153153155
Viktor Arvidsson,0.4170194050976311,0.07308400712615165,0.07335223245924875,2822,0.0002682253330971024
Henrik Zetterberg,0.4169873812156115,0.05979235084192438,0.0506872852233677,1164,-0.00910506561855668
Johan Franzen,0.41695697821435684,0.07139916858407079,0.061946902654867256,113,-0.009452265929203535
Ryan Garbutt,0.41678730339920644,0.05896010277292575,0.039301310043668124,458,-0.019658792729257628
Nikita Kucherov,0.4165082127488077,0.07571746031847132,0.09799118079372857,4082,0.022273720475257247
Teuvo Teravainen,0.41594203260193396,0.07051849863805199,0.07965332232769294,2423,0.009134823689640956
Ryan White,0.41591033264048816,0.07468963920863309,0.09712230215827339,278,0.022432662949640303
Adam Fantilli,0.41574740289262363,0.06407616890868595,0.09799554565701558,449,0.033919376748329635
Nicholas Robertson,0.41569117379493375,0.061782629924623106,0.08542713567839195,398,0.02364450575376885
Martin Necas,0.41564977968066796,0.0717797702158693,0.07934655775962661,1714,0.0075667875437573084
Eeli Tolvanen,0.4156091140378517,0.0687278981882591,0.08502024291497975,988,0.016292344726720656
Scott Gomez,0.4156069960890069,0.06411980747899158,0.06722689075630252,119,0.0031070832773109347
Jared McCann,0.4155638200061248,0.06754644674766354,0.08644859813084112,2140,0.01890215138317758
Kris Versteeg,0.41553794892571994,0.06870757117816091,0.07183908045977011,696,0.003131509281609199
Zac Dalpe,0.41533796238433696,0.05589474301470587,0.058823529411764705,136,0.002928786397058833
Steven Stamkos,0.41525041646774974,0.08780156435139091,0.11332357247437774,3415,0.025522008122986828
Zac Rinaldo,0.4149904900234142,0.06062994071729956,0.046413502109704644,237,-0.014216438607594917
Sam Gagner,0.41484663781624975,0.06638452780585105,0.06382978723404255,1504,-0.002554740571808503
Jack Skille,0.4145173986679429,0.057245153810810794,0.051351351351351354,370,-0.005893802459459439
Vinni Lettieri,0.41451025420234333,0.0608738674117647,0.04411764705882353,340,-0.016756220352941165
Mark Arcobello,0.41443789964067207,0.05627742921487602,0.08264462809917356,242,0.02636719888429754
Michael Carcone,0.4144377851564023,0.07231474492753621,0.09855072463768116,345,0.02623597971014495
Jason Spezza,0.41424608722526807,0.07178986209687307,0.07541385652973635,1631,0.0036239944328632784
Conor Garland,0.4140519517781368,0.06889339824519229,0.0751201923076923,1664,0.006226794062500013
Matvei Michkov,0.41390777697030035,0.08573084705673757,0.09574468085106383,282,0.010013833794326257
Frank Vatrano,0.41365288391585175,0.07519349597060095,0.08084738434932988,2313,0.005653888378728933
Phillip Di Giuseppe,0.4135940607798014,0.06443383499999998,0.045454545454545456,638,-0.018979289545454525
Trevor Zegras,0.41358373152265654,0.06512240935790724,0.07966706302021404,841,0.014544653662306797
Mitch Marner,0.4135800492169027,0.08695590457831323,0.0963855421686747,332,0.009429637590361473
Jannik Hansen,0.41345188749612755,0.06861721462346759,0.08756567425569177,571,0.018948459632224177
Max Domi,0.4134504997268031,0.07556318563073948,0.07153214113098115,2069,-0.0040310444997583295
Matt Fraser,0.4133225653457405,0.052614870956521724,0.06956521739130435,115,0.016950346434782625
Brian Flynn,0.4131245251307959,0.05940040469750888,0.05693950177935943,281,-0.0024609029181494532
Jesse Ylonen,0.41285564914229045,0.06682794036231883,0.07971014492753623,138,0.012882204565217395
Tage Thompson,0.41278010557632594,0.07281712219094923,0.09713024282560706,1812,0.024313120634657834
Matt Hendricks,0.41275753472190496,0.0632660371842105,0.05789473684210526,380,-0.005371300342105242
Sean Kuraly,0.41268719284744076,0.0718842838080731,0.055597867479055596,1313,-0.016286416329017506
Arthur Kaliyev,0.41259799920407775,0.06948640120124805,0.059282371294851796,641,-0.010204029906396253
Owen Tippett,0.41255495810687076,0.06629008939984996,0.07126781695423856,1333,0.004977727554388606
Taylor Beck,0.41251788705765474,0.059161295714285696,0.06349206349206349,126,0.004330767777777793
Jussi Jokinen,0.4124603933727847,0.07320536535101403,0.06708268330733229,641,-0.006122682043681743
Alexander Steen,0.41235825092897527,0.07325209034055725,0.07662538699690402,1292,0.0033732966563467665
Alexander Holtz,0.41231644501933196,0.06869017944117646,0.06764705882352941,340,-0.001043120617647053
Ryan Spooner,0.4115572848792649,0.06726387557746477,0.0676056338028169,710,0.0003417582253521234
Filip Forsberg,0.4115229617145655,0.07401246192345678,0.08592592592592592,4050,0.011913464002469135
Steve Ott,0.4114964673078241,0.06854005474285713,0.03428571428571429,175,-0.03425434045714284
JJ Peterka,0.4112862262599866,0.07399527234234234,0.08622908622908623,777,0.012233813886743897
Clayton Keller,0.4111831142564972,0.07999101430901676,0.09062075215224287,2207,0.010629737843226114
Mason Raymond,0.41118005021408766,0.052534313146551714,0.06896551724137931,232,0.016431204094827595
Jake Virtanen,0.4111242906427343,0.06771258402285713,0.06628571428571428,875,-0.001426869737142844
Nathan MacKinnon,0.41098113270288106,0.07046310459168904,0.0822824064502791,4837,0.01181930185859005
Zack Bolduc,0.4109073294895497,0.06493080659999999,0.096,250,0.031069193400000014
Victor Rask,0.41080110879644016,0.0692091529048843,0.07626392459297343,1167,0.007054771688089129
Logan Shaw,0.41066165496472773,0.06847089525641024,0.041025641025641026,390,-0.02744525423076922
Evgeny Kuznetsov,0.41061593788549916,0.07665596667329883,0.08038201352964584,2513,0.003726046856347018
Kyle Brodziak,0.4105394980710217,0.06972262410714285,0.075,560,0.00527737589285715
Mats Zuccarello,0.41041580513706877,0.06683501384834896,0.08153281695882593,2453,0.01469780311047697
Ales Hemsky,0.4103613891561545,0.06289804829831931,0.06092436974789916,476,-0.0019736785504201534
Iiro Pakarinen,0.41002228032776483,0.06289448840163933,0.040983606557377046,244,-0.021910881844262285
Tyler Seguin,0.410016405746963,0.08395660925624472,0.08083076059500421,3563,-0.0031258486612405073
Derek Stepan,0.40999138842154526,0.06682564587487283,0.06052899287894201,1966,-0.006296652995930817
Kenny Agostino,0.4098644096927629,0.05972502331288342,0.04294478527607362,163,-0.0167802380368098
Evan Rodrigues,0.4097067300244874,0.06885153209956708,0.058982683982683984,1848,-0.0098688481168831
Adrian Kempe,0.40968959241033276,0.07634639847873738,0.0920648838228847,2281,0.015718485344147326
Max Pacioretty,0.4096360212975419,0.07191181850677339,0.0772783251231527,3248,0.005366506616379316
Blake Comeau,0.4095908878018779,0.07158742374999999,0.06843065693430657,1096,-0.003156766815693421
Anton Blidh,0.4095753876208409,0.06407937666666666,0.03508771929824561,114,-0.028991657368421048
Jonathan Marchessault,0.40946939276641187,0.07519689879377431,0.08500448967375038,3341,0.00980759087997607
Jonathan Drouin,0.4094177120629212,0.0718646717996171,0.07019783024888322,1567,-0.0016668415507338774
Eric Nystrom,0.40940319833874605,0.08335265863247862,0.11965811965811966,117,0.03630546102564104
Michael Eyssimont,0.4093587618333689,0.07005684292483659,0.042483660130718956,612,-0.027573182794117634
Mackie Samoskevich,0.40925419655103384,0.08109749082987551,0.06224066390041494,241,-0.01885682692946057
Darren Helm,0.4091869920542725,0.0720585071875,0.05945121951219512,1312,-0.012607287675304876
Matt Beleskey,0.4091492938624121,0.061562265870786496,0.06882022471910113,712,0.007257958848314629
Scottie Upshall,0.4089571563153145,0.06824829867446393,0.06237816764132553,513,-0.0058701310331383955
Vernon Fiddler,0.4087576401274205,0.0676128619114219,0.0675990675990676,429,-1.3794312354306615e-05
