sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window,effect_label
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,33.6683417085427,-0.0484020408530248,-0.32797029101000763,0.23116620930395804,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,34.67336683417085,-0.05844110844508543,-0.3394266057164055,0.22254438882623462,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,35.67839195979897,-0.06884731603779337,-0.3513166055751202,0.2136219734995335,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,36.68341708542712,-0.0796072422109978,-0.3636150020964284,0.2044005176744328,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,37.688442211055275,-0.09070746554454834,-0.37630247140136514,0.19488754031226851,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,38.6934673366834,-0.10213848370888079,-0.38937075839023405,0.18509379097247247,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,39.69849246231155,-0.11391843848101457,-0.40284271017151463,0.17500583320948548,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,40.7035175879397,-0.12607736334760294,-0.4167557336890197,0.16460100699381375,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,41.70854271356782,-0.13864533799775708,-0.4311490281214976,0.15385835212598342,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,42.713567839195974,-0.15165244212058737,-0.44606136512732575,0.142756480886151,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,43.7185929648241,-0.1651287554052036,-0.46152925807866807,0.13127174726826085,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,44.72361809045225,-0.17910435754071852,-0.4775854767422116,0.1193767616607746,0.0,2014-2024,shotAngle
