x_value,fitted_effect,lower_ci,upper_ci,sport,effect_label,season_window,baseline_distance,observed_max_distance
78.54408397159145,-2.554190073022614,-2.8162757525557236,-2.2921043934895042,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
79.03193542483115,-2.5792813005267137,-2.8403364087348337,-2.3182261923185936,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
79.51978687807085,-2.6033516180578054,-2.8633331317649935,-2.343370104350617,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
80.00763833131055,-2.6263230200557492,-2.885189931074206,-2.3674561090372923,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
80.49548978455024,-2.6481175009604034,-2.9058340799380598,-2.390400921982747,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
80.98334123778994,-2.668657055211628,-2.925196841506274,-2.4121172689169823,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
81.47119269102964,-2.6878636772492834,-2.9432142606934795,-2.4325130938050874,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
81.95904414426934,-2.705659361513227,-2.9598280200399163,-2.451490702986538,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
82.44689559750904,-2.721969537733468,-2.974990943261266,-2.46894813220567,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
82.93474705074874,-2.7367819170503624,-2.988746195001292,-2.484817639099433,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
83.42259850398844,-2.7501384099872,-3.001215419876766,-2.499061400097634,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
83.91044995722814,-2.7620827361564357,-3.0125274725427644,-2.511637999770107,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
84.39830141046784,-2.7726586151705277,-3.0228147755837385,-2.522502454757317,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
84.88615286370754,-2.7819097666419323,-3.0322117428157136,-2.531607790468151,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
85.37400431694724,-2.789879910183109,-3.0408528443595615,-2.5389069760066563,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
85.86185577018693,-2.7966127654065116,-3.0488703624048172,-2.544355168408206,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
86.34970722342663,-2.8021520519245993,-3.0563919424198476,-2.547912161429351,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
86.83755867666633,-2.8065414893498306,-3.063538098706965,-2.549544879992696,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
87.32541012990603,-2.8098247972946595,-3.0704198726257363,-2.5492297219635827,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
87.81326158314573,-2.8120456953715456,-3.0771368535475148,-2.5469545371955764,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
88.30111303638543,-2.8132479031929445,-3.0837757485482684,-2.5427200578376206,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
88.78896448962512,-2.8134751403713145,-3.090409627876987,-2.536540652865642,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
